matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
match-ec1d9036-722,solidaritaet_ueberleben,standard,1,7,3,0,0,3,3,0,false,false,false
match-656ae0f4-723,rudeljaeger,standard,0,6,1,3,5,9,1,8,true,false,true
match-656ae0f4-723,solidaritaet_ueberleben,standard,1,6,3,11,12,26,3,23,false,false,false
match-3d3b2565-725,solidaritaet_ueberleben,standard,1,9,4,11,8,23,4,19,false,false,false
match-3d3b2565-725,rudeljaeger,standard,0,12,4,13,15,32,4,28,true,false,true
match-d153132c-726,solidaritaet_ueberleben,standard,1,7,1,2,2,5,1,4,false,false,false
match-d153132c-726,rudeljaeger,standard,0,11,4,3,5,12,4,8,true,false,false
match-4aa063ea-727,rudeljaeger,standard,0,8,4,13,12,29,4,25,false,false,false
match-4aa063ea-727,solidaritaet_ueberleben,standard,1,8,2,6,8,16,2,14,true,true,true
match-a923579d-728,rudeljaeger,standard,0,7,3,15,18,36,3,33,false,false,false
match-a923579d-728,solidaritaet_ueberleben,standard,1,15,2,0,0,2,2,0,true,false,true
match-2270a85b-729,rudeljaeger,standard,0,6,2,5,9,16,2,14,false,false,false
match-2270a85b-729,solidaritaet_ueberleben,standard,1,6,5,14,14,33,5,28,true,false,false
match-b6889622-730,rudeljaeger,standard,0,6,1,4,4,9,1,8,false,false,false
match-b6889622-730,solidaritaet_ueberleben,standard,1,6,5,11,10,26,5,21,true,false,false
match-2fd5e6e0-731,rudeljaeger,standard,0,6,5,11,13,29,5,24,true,false,false
match-b804d242-732,rudeljaeger,standard,0,6,2,5,6,13,2,11,false,false,false
match-b804d242-732,solidaritaet_ueberleben,standard,1,6,4,4,6,14,4,10,true,false,false
match-31522300-733,rudeljaeger,standard,0,6,3,8,11,22,3,19,true,false,false
match-c56a10c7-734,rudeljaeger,standard,0,6,4,10,6,20,4,16,false,false,false
match-c56a10c7-734,solidaritaet_ueberleben,standard,1,13,5,13,14,32,5,27,false,false,false
match-3eb76185-735,solidaritaet_ueberleben,standard,1,6,3,13,10,26,3,23,true,false,false
match-3eb76185-735,rudeljaeger,standard,0,7,4,14,17,35,4,31,false,false,false
