matchId,deckId,botType,side,winner,startingPlayer,roundsPlayed,baseHealth,cardsDrawn,cardsPlayed,energySpent,energyUnused,creaturesSummoned,creaturesDestroyed,baseDamage,healing,laneMoves
match-a61494e8-88,forschung_muskelkraft,standard,0,0,1,5,-1,13,2,9,6,2,0,0,0,0
match-a61494e8-88,rudeljaeger,standard,1,1,0,5,10,8,4,12,3,4,0,11,0,0
match-1f61e5a6-89,forschung_muskelkraft,standard,0,0,1,15,-1,22,12,52,53,10,15,7,0,0
match-1f61e5a6-89,rudeljaeger,standard,1,1,0,15,3,21,19,54,55,17,9,11,0,1
match-98af5663-90,forschung_muskelkraft,standard,0,0,1,5,-1,10,4,13,2,4,0,0,0,0
match-98af5663-90,rudeljaeger,standard,1,1,0,5,10,10,5,14,1,4,3,11,0,0
match-11fca721-91,forschung_muskelkraft,standard,0,1,1,6,6,12,6,20,1,5,5,11,0,0
match-11fca721-91,rudeljaeger,standard,1,0,0,6,-1,10,8,19,1,8,2,4,0,0
match-c0df11f2-92,forschung_muskelkraft,standard,0,1,1,10,3,20,9,32,13,7,9,11,0,0
match-c0df11f2-92,rudeljaeger,standard,1,0,0,10,-1,14,13,33,15,11,3,7,0,0
match-3a2c62b0-93,forschung_muskelkraft,standard,0,0,1,7,-2,17,8,25,2,6,5,7,0,0
match-3a2c62b0-93,rudeljaeger,standard,1,1,0,7,3,12,9,24,1,8,2,12,0,1
match-b379d36d-94,forschung_muskelkraft,standard,0,0,1,6,-1,14,6,19,1,5,3,6,0,0
match-b379d36d-94,rudeljaeger,standard,1,1,0,6,4,12,6,18,2,5,3,11,0,1
match-2cc7242b-95,forschung_muskelkraft,standard,0,0,1,10,-2,20,11,37,12,9,7,6,0,0
match-2cc7242b-95,rudeljaeger,standard,1,1,0,10,4,15,13,31,16,11,7,12,0,0
match-46d38325-96,forschung_muskelkraft,standard,0,0,1,7,0,13,6,25,2,6,2,4,0,0
match-46d38325-96,rudeljaeger,standard,1,1,0,7,6,10,8,24,0,7,3,10,0,0
match-c020f3e2-97,forschung_muskelkraft,standard,0,1,1,16,1,22,13,53,72,11,11,8,0,0
match-c020f3e2-97,rudeljaeger,standard,1,0,0,16,-1,21,18,52,68,16,7,6,0,1
match-396e44a0-98,forschung_muskelkraft,standard,0,0,1,6,-3,13,7,20,1,5,4,0,0,0
match-396e44a0-98,rudeljaeger,standard,1,1,0,6,10,9,8,21,0,7,2,13,0,0
match-b2bbb55d-99,forschung_muskelkraft,standard,0,0,1,5,-2,14,3,11,4,3,1,2,0,0
match-b2bbb55d-99,rudeljaeger,standard,1,1,0,5,8,9,5,15,0,5,0,12,0,0
match-619e002f-100,forschung_muskelkraft,standard,0,1,1,6,1,15,6,20,1,5,5,10,0,0
match-619e002f-100,rudeljaeger,standard,1,0,0,6,0,11,7,18,2,7,1,9,0,1
match-daeb70ec-101,forschung_muskelkraft,standard,0,0,1,4,0,10,1,4,6,1,2,0,0,0
match-daeb70ec-101,rudeljaeger,standard,1,1,0,4,10,8,4,6,4,4,0,10,0,0
match-5438c1aa-102,forschung_muskelkraft,standard,0,0,1,6,0,16,6,19,2,5,4,4,0,0
match-5438c1aa-102,rudeljaeger,standard,1,1,0,6,6,10,7,19,1,6,3,10,0,1
match-cd863267-103,forschung_muskelkraft,standard,0,,1,16,0,23,14,59,65,12,11,8,0,0
match-cd863267-103,rudeljaeger,standard,1,,0,16,-1,21,16,49,73,14,8,7,0,1
match-113e8911-104,forschung_muskelkraft,standard,0,1,1,8,2,18,11,35,1,9,7,10,0,0
match-113e8911-104,rudeljaeger,standard,1,0,0,8,0,12,12,32,4,10,4,8,0,1
match-8a8bf9ce-105,forschung_muskelkraft,standard,0,1,1,15,2,22,19,73,34,17,14,9,0,0
match-8a8bf9ce-105,rudeljaeger,standard,1,0,0,15,0,20,18,50,56,16,17,7,0,2
match-03d94a8c-106,forschung_muskelkraft,standard,0,1,1,10,2,22,9,33,18,8,9,13,0,0
match-03d94a8c-106,rudeljaeger,standard,1,0,0,10,-3,14,13,35,13,12,3,8,0,3
match-7d26bb49-107,forschung_muskelkraft,standard,0,0,1,5,-2,15,5,14,1,4,1,0,0,0
match-7d26bb49-107,rudeljaeger,standard,1,1,0,5,10,10,5,13,0,5,1,12,0,0
match-2c09061b-108,forschung_muskelkraft,standard,0,0,1,16,-1,22,17,69,59,15,15,4,0,0
match-2c09061b-108,rudeljaeger,standard,1,1,0,16,3,20,20,56,65,18,12,8,0,1
match-a55676d8-109,forschung_muskelkraft,standard,0,1,1,9,6,16,8,30,6,7,10,11,0,0
match-a55676d8-109,rudeljaeger,standard,1,0,0,9,-1,12,12,27,12,10,2,4,0,1
match-1ea3c796-110,forschung_muskelkraft,standard,0,1,1,13,6,22,13,46,32,11,12,11,0,0
match-1ea3c796-110,rudeljaeger,standard,1,0,0,13,-1,16,16,40,41,14,6,4,0,0
match-97f13853-111,forschung_muskelkraft,standard,0,1,1,9,3,18,11,41,4,9,6,11,0,0
match-97f13853-111,rudeljaeger,standard,1,0,0,9,-1,14,11,34,11,9,4,7,0,2
match-b1fd974d-112,forschung_muskelkraft,standard,0,0,1,5,-1,9,5,13,1,4,3,3,0,0
match-b1fd974d-112,rudeljaeger,standard,1,1,0,5,7,11,4,14,1,4,0,11,0,0
match-2b4ae80b-113,forschung_muskelkraft,standard,0,0,1,5,0,11,4,13,2,4,3,0,0,0
match-2b4ae80b-113,rudeljaeger,standard,1,1,0,5,10,10,5,12,0,5,2,10,0,0
match-a49858c8-114,forschung_muskelkraft,standard,0,0,1,5,-1,9,5,14,1,4,4,7,0,0
match-a49858c8-114,rudeljaeger,standard,1,1,0,5,3,9,6,14,0,6,0,11,0,0
match-1de5a986-115,forschung_muskelkraft,standard,0,0,1,5,0,12,4,13,2,4,3,0,0,0
match-1de5a986-115,rudeljaeger,standard,1,1,0,5,10,8,8,15,0,7,2,10,0,0
match-ccc81457-116,forschung_muskelkraft,standard,0,0,1,5,-2,12,6,13,1,5,3,4,0,0
match-ccc81457-116,rudeljaeger,standard,1,1,0,5,6,9,5,14,1,5,3,12,0,0
match-46156515-117,forschung_muskelkraft,standard,0,0,1,9,-2,18,11,39,3,9,9,9,0,0
match-46156515-117,rudeljaeger,standard,1,1,0,9,1,13,12,31,10,11,6,12,0,0
match-bf62d5d2-118,forschung_muskelkraft,standard,0,0,1,3,0,8,3,4,1,1,0,0,0,0
match-bf62d5d2-118,rudeljaeger,standard,1,1,0,3,10,6,3,6,0,3,0,10,0,0
match-38b02690-119,forschung_muskelkraft,standard,0,1,1,9,6,21,9,36,6,8,9,14,0,0
match-38b02690-119,rudeljaeger,standard,1,0,0,9,-4,14,12,34,7,12,3,4,0,1
match-7c689d39-120,forschung_muskelkraft,standard,0,0,1,10,0,18,11,43,11,10,8,7,0,0
match-7c689d39-120,rudeljaeger,standard,1,1,0,10,3,13,13,37,9,12,6,10,0,1
match-f5b5edf6-121,forschung_muskelkraft,standard,0,0,1,5,0,9,5,14,1,4,2,6,0,0
