matchId,deckId,botType,side,winner,startingPlayer,roundsPlayed,baseHealth,cardsDrawn,cardsPlayed,energySpent,energyUnused,creaturesSummoned,creaturesDestroyed,baseDamage,healing,laneMoves
pc-ba84e00e-75,forschung_muskelkraft__ohne_pc,control,0,0,0,3,0,9,3,5,1,2,0,0,0,0
pc-ba84e00e-75,rudeljaeger__ohne_pc,control,1,1,1,3,10,6,3,6,0,3,1,10,0,0
pc-33d250cc-76,forschung_muskelkraft__ohne_pc,control,0,0,0,6,-3,12,6,19,2,5,5,1,0,0
pc-33d250cc-76,rudeljaeger__ohne_pc,control,1,1,1,6,9,10,8,20,0,8,3,13,0,0
pc-ad1fa189-77,forschung_muskelkraft__ohne_pc,control,0,1,0,8,2,15,8,26,2,6,13,14,0,0
pc-ad1fa189-77,rudeljaeger__ohne_pc,control,1,0,1,8,-4,12,12,30,3,11,4,8,0,0
pc-5c020c5b-78,forschung_muskelkraft__ohne_pc,control,0,0,0,4,-2,12,5,8,1,3,0,0,0,0
pc-5c020c5b-78,rudeljaeger__ohne_pc,control,1,1,1,4,10,9,4,10,0,4,0,12,0,0
pc-d54f7d18-79,forschung_muskelkraft__ohne_pc,control,0,1,0,8,1,17,9,31,3,8,10,13,0,0
pc-d54f7d18-79,rudeljaeger__ohne_pc,control,1,0,1,8,-3,12,11,28,4,10,3,9,0,0
pc-4e9ccdd6-80,forschung_muskelkraft__ohne_pc,control,0,1,0,12,1,23,12,44,22,10,14,14,0,0
pc-4e9ccdd6-80,rudeljaeger__ohne_pc,control,1,0,1,12,-4,15,15,37,33,14,7,9,0,0
pc-c7ea3e93-81,forschung_muskelkraft__ohne_pc,control,0,0,0,6,0,12,6,19,1,5,7,8,0,0
pc-c7ea3e93-81,rudeljaeger__ohne_pc,control,1,1,1,6,2,9,9,20,0,7,3,10,0,0
pc-4d2091b6-82,forschung_muskelkraft__ohne_pc,control,0,0,0,4,0,8,4,8,2,2,1,3,0,0
pc-4d2091b6-82,rudeljaeger__ohne_pc,control,1,1,1,4,7,9,4,9,0,4,0,10,0,0
pc-c66de273-83,forschung_muskelkraft__ohne_pc,control,0,0,0,4,-1,11,3,8,2,3,1,0,0,0
pc-c66de273-83,rudeljaeger__ohne_pc,control,1,1,1,4,10,7,4,10,0,4,1,11,0,0
pc-3fbb5331-84,forschung_muskelkraft__ohne_pc,control,0,1,0,7,4,17,8,26,2,7,6,11,0,0
pc-3fbb5331-84,rudeljaeger__ohne_pc,control,1,0,1,7,-1,11,10,28,0,9,2,6,0,1
pc-b908a3ee-85,forschung_muskelkraft__ohne_pc,control,0,1,0,10,6,20,11,41,13,9,12,10,0,0
pc-b908a3ee-85,rudeljaeger__ohne_pc,control,1,0,1,10,0,14,13,36,11,11,4,4,0,0
pc-67eb0ec0-86,forschung_muskelkraft__ohne_pc,control,0,0,0,4,0,10,3,8,2,3,3,3,0,0
pc-67eb0ec0-86,rudeljaeger__ohne_pc,control,1,1,1,4,7,8,4,9,0,4,1,10,0,0
pc-e1387f7d-87,forschung_muskelkraft__ohne_pc,control,0,0,0,6,-1,14,6,19,1,5,6,0,0,0
pc-e1387f7d-87,rudeljaeger__ohne_pc,control,1,1,1,6,10,11,7,18,0,7,3,11,0,0
pc-5a85d03b-88,forschung_muskelkraft__ohne_pc,control,0,0,0,6,0,15,5,19,2,5,4,7,0,0
pc-5a85d03b-88,rudeljaeger__ohne_pc,control,1,1,1,6,3,11,5,16,2,5,1,10,0,0
pc-d3d320f8-89,forschung_muskelkraft__ohne_pc,control,0,1,0,9,5,19,9,28,9,7,11,16,0,0
pc-d3d320f8-89,rudeljaeger__ohne_pc,control,1,0,1,9,-6,12,12,25,12,11,2,5,0,0
pc-82b58bca-90,forschung_muskelkraft__ohne_pc,control,0,1,0,7,6,18,8,25,1,6,6,10,0,0
pc-82b58bca-90,rudeljaeger__ohne_pc,control,1,0,1,7,0,10,10,27,1,9,2,4,0,1
pc-fc02fc87-91,forschung_muskelkraft__ohne_pc,control,0,1,0,10,6,19,11,42,13,10,13,17,0,0
pc-fc02fc87-91,rudeljaeger__ohne_pc,control,1,0,1,10,-7,15,14,35,11,12,5,4,0,0
pc-75504d45-92,forschung_muskelkraft__ohne_pc,control,0,1,0,9,2,20,9,34,6,8,9,10,0,0
pc-75504d45-92,rudeljaeger__ohne_pc,control,1,0,1,9,0,13,12,29,9,10,3,8,0,0
pc-ee9dbe02-93,forschung_muskelkraft__ohne_pc,control,0,1,0,8,1,14,10,34,2,9,9,13,0,0
pc-ee9dbe02-93,rudeljaeger__ohne_pc,control,1,0,1,8,-3,12,11,25,7,10,5,9,0,0
pc-9d8008d4-94,forschung_muskelkraft__ohne_pc,control,0,0,0,6,-1,13,8,20,1,6,3,0,0,0
pc-9d8008d4-94,rudeljaeger__ohne_pc,control,1,1,1,6,10,9,9,18,1,7,3,11,0,0
pc-16cd7992-95,forschung_muskelkraft__ohne_pc,control,0,1,0,10,4,22,13,50,5,12,13,11,0,0
pc-16cd7992-95,rudeljaeger__ohne_pc,control,1,0,1,10,-1,14,14,35,14,12,7,6,0,3
pc-901aca4f-96,forschung_muskelkraft__ohne_pc,control,0,1,0,9,4,18,9,34,7,8,13,13,0,0
pc-901aca4f-96,rudeljaeger__ohne_pc,control,1,0,1,9,-3,12,12,33,7,12,3,6,0,0
pc-09683b0d-97,forschung_muskelkraft__ohne_pc,control,0,1,0,15,5,23,13,51,58,11,15,13,0,0
pc-09683b0d-97,rudeljaeger__ohne_pc,control,1,0,1,15,-3,20,19,50,58,17,9,5,0,1
pc-e1f69d8d-98,forschung_muskelkraft__ohne_pc,control,0,0,0,5,0,14,5,14,1,4,0,0,0,0
pc-e1f69d8d-98,rudeljaeger__ohne_pc,control,1,1,1,5,10,8,5,12,3,4,1,10,0,0
