matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
pc-20969a0b-313,forschung_muskelkraft__mit_pc,control,0,7,5,9,8,22,5,17,true,false,false
pc-20969a0b-313,rudeljaeger__mit_pc,control,1,10,5,10,11,26,5,21,false,false,false
pc-13315b86-315,forschung_muskelkraft__mit_pc,control,0,6,4,6,6,16,4,12,true,false,false
pc-13315b86-315,rudeljaeger__mit_pc,control,1,9,4,20,23,47,4,43,false,false,false
pc-3aa2f905-320,forschung_muskelkraft__mit_pc,control,0,6,2,5,2,9,2,7,true,true,true
pc-c1558847-321,forschung_muskelkraft__mit_pc,control,0,6,4,7,6,17,4,13,true,false,false
pc-2d3dba80-322,forschung_muskelkraft__mit_pc,control,0,6,2,6,4,12,2,10,true,false,true
pc-b3f049c2-323,forschung_muskelkraft__mit_pc,control,0,7,4,8,6,18,4,14,true,false,false
pc-a68b0b3d-325,forschung_muskelkraft__mit_pc,control,0,8,2,9,8,19,2,17,false,false,false
pc-12733d76-326,rudeljaeger__mit_pc,control,1,7,3,10,16,29,3,26,true,false,false
pc-12733d76-326,forschung_muskelkraft__mit_pc,control,0,10,1,4,6,11,1,10,false,false,false
pc-9925ccb8-327,forschung_muskelkraft__mit_pc,control,0,7,4,6,6,16,4,12,true,false,true
pc-050dfef1-328,rudeljaeger__mit_pc,control,1,8,4,20,20,44,4,40,false,false,false
pc-050dfef1-328,forschung_muskelkraft__mit_pc,control,0,12,5,11,10,26,5,21,false,false,false
pc-8bc08e33-329,forschung_muskelkraft__mit_pc,control,0,6,2,7,6,15,2,13,true,false,false
pc-8bc08e33-329,rudeljaeger__mit_pc,control,1,6,2,9,11,22,2,20,false,false,false
pc-13ef7996-332,forschung_muskelkraft__mit_pc,control,0,6,4,8,6,18,4,14,true,false,false
pc-068a3b11-334,forschung_muskelkraft__mit_pc,control,0,7,4,9,8,21,4,17,true,false,false
pc-f924fc8b-336,forschung_muskelkraft__mit_pc,control,0,6,3,3,2,8,3,5,false,false,false
