matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
match-ff2d6da9-816,rudeljaeger,standard,0,6,3,5,5,13,7,6,true,false,false
match-85e01cec-817,rudeljaeger,standard,0,9,1,0,0,1,1,0,true,true,true
match-787ade67-819,urzeitliche_kolosse,standard,1,6,1,4,4,9,5,4,false,false,false
match-d6fdb21a-822,rudeljaeger,standard,0,6,3,12,13,28,15,13,true,false,false
match-d6fdb21a-822,urzeitliche_kolosse,standard,1,9,5,15,10,30,19,11,false,false,false
match-bc333510-826,urzeitliche_kolosse,standard,1,6,4,9,6,19,14,5,true,false,false
match-bc333510-826,rudeljaeger,standard,0,6,3,7,7,17,11,6,false,false,false
match-42e5c453-827,urzeitliche_kolosse,standard,1,6,2,7,6,15,10,5,true,false,false
match-42e5c453-827,rudeljaeger,standard,0,6,4,8,8,20,12,8,false,false,false
match-aecdf68b-828,urzeitliche_kolosse,standard,1,6,2,8,6,16,10,6,false,false,false
match-a168b806-830,urzeitliche_kolosse,standard,1,6,2,7,6,15,10,5,true,false,false
match-36fcc1ee-835,urzeitliche_kolosse,standard,1,7,2,5,2,9,8,1,false,false,false
match-29978369-837,urzeitliche_kolosse,standard,1,6,3,4,4,11,7,4,true,false,false
match-29978369-837,rudeljaeger,standard,0,6,4,13,11,28,20,8,false,false,false
match-957fb5a1-838,rudeljaeger,standard,0,6,3,12,11,26,15,11,false,false,false
match-1c3244e4-839,rudeljaeger,standard,0,6,3,9,6,18,12,6,false,false,false
match-1c3244e4-839,urzeitliche_kolosse,standard,1,9,3,9,4,16,9,7,true,true,true
match-6d4ffa12-844,urzeitliche_kolosse,standard,1,6,3,0,0,3,3,0,true,false,false
match-6d4ffa12-844,rudeljaeger,standard,0,10,4,3,1,8,7,1,false,false,false
match-f4028954-845,urzeitliche_kolosse,standard,1,6,4,4,4,12,8,4,false,false,false
match-5feabb8d-846,rudeljaeger,standard,0,6,1,3,2,6,5,1,true,false,true
match-28d96559-848,rudeljaeger,standard,0,8,2,11,12,25,10,15,true,true,true
match-a226d616-851,rudeljaeger,standard,0,6,4,8,9,21,12,9,true,false,false
match-79f71a87-857,rudeljaeger,standard,0,7,1,2,1,4,4,0,true,false,false
match-e5df2cbf-858,rudeljaeger,standard,0,6,1,3,2,6,5,1,true,true,true
match-5f2c9d7d-861,rudeljaeger,standard,0,6,4,4,4,12,8,4,false,false,false
match-5f2c9d7d-861,urzeitliche_kolosse,standard,1,9,4,11,9,24,16,8,true,true,true
match-cb14afb5-862,rudeljaeger,standard,0,9,2,10,9,21,10,11,true,true,true
match-51c75ef8-863,rudeljaeger,standard,0,6,3,11,10,24,15,9,true,false,false
match-53439b18-869,rudeljaeger,standard,0,6,3,12,11,26,15,11,false,false,false
match-bf2bad50-870,rudeljaeger,standard,0,6,4,14,12,30,19,11,true,true,true
match-38791e0e-873,urzeitliche_kolosse,standard,1,7,5,8,4,17,11,6,false,false,false
match-38791e0e-873,rudeljaeger,standard,0,10,4,15,16,35,19,16,true,false,false
match-2b13df89-875,urzeitliche_kolosse,standard,1,7,3,13,10,26,15,11,false,false,false
match-96fbf1c1-876,urzeitliche_kolosse,standard,1,6,2,4,4,10,6,4,false,false,false
match-96fbf1c1-876,rudeljaeger,standard,0,6,3,11,10,24,15,9,true,false,false
match-1dae8104-877,urzeitliche_kolosse,standard,1,6,2,6,6,14,10,4,false,false,false
match-8996b33c-878,urzeitliche_kolosse,standard,1,8,2,3,2,7,6,1,true,false,true
match-52857d08-880,urzeitliche_kolosse,standard,1,7,3,10,7,20,14,6,false,false,false
match-d9380c4a-881,rudeljaeger,standard,0,6,4,15,15,34,20,14,false,false,false
match-d9380c4a-881,urzeitliche_kolosse,standard,1,9,4,7,6,17,12,5,true,false,true
match-37bafffe-884,urzeitliche_kolosse,standard,1,6,2,7,6,15,10,5,false,false,false
match-be6d8f40-885,rudeljaeger,standard,0,6,4,14,13,31,19,12,true,false,false
match-be6d8f40-885,urzeitliche_kolosse,standard,1,9,4,11,5,20,17,3,false,false,false
match-a3a31236-889,urzeitliche_kolosse,standard,1,7,3,8,6,17,11,6,false,false,false
match-a3a31236-889,rudeljaeger,standard,0,9,5,4,7,16,9,7,false,false,false
match-963dd3b1-891,urzeitliche_kolosse,standard,1,7,4,7,4,15,10,5,true,true,true
match-0225e5ea-892,urzeitliche_kolosse,standard,1,7,4,9,6,19,12,7,true,true,true
match-88d8952c-893,urzeitliche_kolosse,standard,1,6,1,4,4,9,5,4,true,false,false
match-f4c0a764-894,urzeitliche_kolosse,standard,1,6,1,4,4,9,5,4,true,false,false
match-f4c0a764-894,rudeljaeger,standard,0,7,2,5,4,11,9,2,false,false,false
