matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
pc-e8adc671-311,rudeljaeger__mit_pc,control,1,6,1,5,6,12,2,10,true,true,true
pc-5495f8aa-312,rudeljaeger__mit_pc,control,1,7,4,20,24,48,8,40,false,false,false
pc-b318cc5d-319,rudeljaeger__mit_pc,control,1,6,3,11,12,26,6,20,false,false,false
pc-119ba011-322,rudeljaeger__mit_pc,control,1,11,5,22,21,48,10,38,true,false,false
pc-984e4f53-323,rudeljaeger__mit_pc,control,1,6,2,8,8,18,4,14,false,false,false
pc-0436618c-324,rudeljaeger__mit_pc,control,1,6,3,10,14,27,6,21,true,false,false
pc-7d83d249-327,rudeljaeger__mit_pc,control,1,7,3,14,16,33,6,27,false,false,false
pc-dc06a5fc-330,rudeljaeger__mit_pc,control,1,6,3,12,12,27,6,21,false,false,false
pc-cea16777-332,rudeljaeger__mit_pc,control,1,6,1,5,6,12,2,10,true,true,true
pc-c13c28f2-334,rudeljaeger__mit_pc,control,1,7,4,18,21,43,8,35,false,false,false
pc-3a8999b0-337,rudeljaeger__mit_pc,control,1,6,2,9,10,21,4,17,false,false,false
pc-a671abe8-338,rudeljaeger__mit_pc,control,1,6,2,7,10,19,4,15,false,false,false
pc-2d245b2b-339,rudeljaeger__mit_pc,control,1,6,3,11,9,23,6,17,false,false,false
pc-04f49f9c-345,rudeljaeger__mit_pc,control,1,6,2,9,9,20,4,16,true,false,false
pc-163acddd-351,rudeljaeger__mit_pc,control,1,6,3,14,15,32,6,26,true,false,true
pc-23a00c62-353,rudeljaeger__mit_pc,control,1,6,3,14,14,31,6,25,true,false,false
pc-74bda190-354,rudeljaeger__mit_pc,control,1,6,4,14,18,36,8,28,false,false,false
pc-fb7050d2-355,rudeljaeger__mit_pc,control,1,12,5,10,12,27,7,20,false,false,false
pc-08d58f58-357,rudeljaeger__mit_pc,control,1,9,5,27,34,66,10,56,false,false,false
pc-e0a5d3c8-359,rudeljaeger__mit_pc,control,1,6,4,16,18,38,8,30,false,false,false
pc-6758630b-360,rudeljaeger__mit_pc,control,1,6,3,14,14,31,6,25,false,false,false
pc-ee0b124d-361,rudeljaeger__mit_pc,control,1,6,3,14,15,32,6,26,false,false,false
pc-c5db56be-363,rudeljaeger__mit_pc,control,1,6,3,13,16,32,6,26,false,false,false
pc-31c368f7-368,rudeljaeger__mit_pc,control,1,7,4,19,25,48,8,40,false,false,false
pc-90465caa-371,rudeljaeger__mit_pc,control,1,6,5,18,18,41,10,31,true,true,true
pc-757bdfa0-375,rudeljaeger__mit_pc,control,1,9,5,25,32,62,10,52,false,false,false
pc-fc2e6ee2-376,rudeljaeger__mit_pc,control,1,6,4,17,17,38,8,30,true,false,false
pc-5ab14296-379,rudeljaeger__mit_pc,control,1,8,3,15,19,37,6,31,true,false,true
pc-e163f1d8-380,rudeljaeger__mit_pc,control,1,12,5,13,14,32,8,24,true,false,false
pc-b9343649-382,rudeljaeger__mit_pc,control,1,6,4,15,17,36,8,28,false,false,false
pc-3fe6c58c-383,rudeljaeger__mit_pc,control,1,6,2,10,12,24,4,20,true,true,true
pc-4d4c0411-385,rudeljaeger__mit_pc,control,1,6,3,12,13,28,6,22,true,false,false
pc-91047aba-392,rudeljaeger__mit_pc,control,1,6,4,17,19,40,8,32,false,false,false
pc-17b709fd-393,rudeljaeger__mit_pc,control,1,10,5,32,31,68,10,58,false,false,false
pc-68d4bf2b-394,rudeljaeger__mit_pc,control,1,6,4,17,22,43,8,35,true,false,false
